OTU;abundance;amplicon;length;chimera;spread;identity;taxonomy;L072;L177;L187;L028;L052;L062;L067;L116;L156;L109;L154;L166;L008;L018;L034;L046;L106;L120;L016;L039;L075;L081;L165;L176;L188;L199;L053;L060;L076;L105;L157;L203;L013;L015;L027;L164;L167;L043;L108;L121;L178;L194;L196;L010;L088;L098;L118;L185;L007;L063;L136;L056;L182;L197;L069;L143;L091;L100;L110;L004;L163;L202
899;1063;295f43c176d435066831abe142b079a3d14b808c;382;N;27;92.1;KJ952218.1.1445 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mucoromycotina|Incertae_Sedis|Endogonales|Endogonaceae|Endogone|Mucoromycotina_sp._WR266-C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0011766287904256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
890;1060;44c6696b521ed7e4e52565519231cd4d39aebcc6;370;N;33;96;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0207405466771461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912;1055;3bb4af1605ade269f1f7b53c6b64f41623988705;378;N;36;97.1;MG829419.1.1655 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|uncultured|Glomeromycotina_sp.;0;0;0;0;0;0;0;0.00264841095342794;0;0;0;0;0.00108295429932857;0;0;0;0;0.0101415272837357;0;0;0;0;0;0.0205217391304348;0;0;0;0.00109507217521155;0;0;0;0;0;0;0.00218942943468932;0;0.0032377428307123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003690036900369
906;1054;debfc76a5393b87bcdf899ecda79b8f7f0fd3df9;378;N;12;99.2;AB594850.1.1514 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|uncultured|uncultured_fungus;0;0;0;0;0.00153826432508653;0;0;0.00139916050369778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0181495504022717;0;0;0;0;0;0;0
922;1035;caeddf119aa39c7d4381ea17fd16b81a91020e7b;378;N;12;96.8;JF706311.1.1771 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Entolomataceae|Richoniella|Richoniella_asterospora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0138368033104875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00174621653084983;0;0;0;0;0;0;0;0.0124078496521649;0;0;0;0;0
956;978;01f82ff2ee592e4ed8934416b7c16d276e5dd4a8;378;N;17;97.4;JF706311.1.1771 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Entolomataceae|Richoniella|Richoniella_asterospora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00110601117071282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
930;970;6914ed96b59a20fed336f588b36c0d9706386249;378;N;21;96;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00111001791165267;0;0;0;0;0;0;0;0;0.00108506453873454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969;963;195221d96dc388552b84758d55ad2ea425191640;375;N;24;95.2;JN054654.1.1493 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Cryptomycota|LKM11|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00189207598577159;0;0;0;0;0;0.0163478260869565;0;0;0;0.00666998506719761;0;0;0;0;0;0.00368776889981561;0;0;0;0;0;0;0;0;0.0152825080778971;0;0;0;0;0.00708884688090737;0;0;0;0;0;0;0;0;0;0;0;0.00195918970870915;0;0
984;948;d1f042aab2ce0075376f20d8320f3a672566383f;374;N;43;96.8;KC708431.1.1603 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mucoromycotina|Incertae_Sedis|Endogonales|Endogonaceae|uncultured|uncultured_Mucoromycotina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0013348588863463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
997;928;e405d6f99c6bfff18287b6e9056dddbeda1500e0;378;N;32;97.1;MG829459.1.1651 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|uncultured|Glomeromycotina_sp.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00123369756785337;0;0;0;0.00163800163800164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00465657741559953;0;0;0;0;0;0.00179839091339328;0;0;0;0;0;0.00126968771728287;0
1000;925;c1b6737a5accdc881fa6fdb258ffd1f96fcb2884;378;N;10;95.8;MG829385.1.1655 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Glomeromycotina_sp.;0;0;0;0.00163607054351226;0;0;0;0.0030981411153308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0038369040406822;0;0;0;0;0.00586647284809469;0;0;0;0;0
1005;919;86d5e38744857c9418bf67cfec8ceb280c3d3cb3;380;N;30;93.7;DQ440631.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Agrocybe|Agrocybe_erebia;0;0;0;0.00298342275581647;0.00233303422638123;0;0;0.00347291625024985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00122979170403013;0.00348809458243836;0;0;0;0;0.00373792960232582;0.0015003261578604;0.00117953506659458;0;0;0
1011;904;044561eaf3980d8c6f43f4098e1ff9b72151c5c4;376;N;23;92.3;AB586075.1.2152 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Chytridiomycota|Incertae_Sedis|Chytridiomycetes|Spizellomycetales|Spizellomycetaceae|Spizellomyces|Spizellomyces_sp._NBRC_105423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00118570095108353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1013;904;97bf393e5b74a47a1a168952ee6c01cb82426572;377;N;40;98.1;HM536084.1.1703 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Veluticeps_fimbriata;0;0;0;0;0.00692218946288937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00564679512047933;0;0;0;0;0;0;0;0;0;0;0;0.00546825533874403;0;0.00149311508046231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1023;885;fd9994317552c95d1d5f4c6dffd91ff80eeb3873;378;N;44;95.5;FJ009600.1.2037 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Rhizophagus_intraradices;0;0.00146177459435755;0;0;0;0;0.00455688711347833;0;0;0;0;0;0.00339325680456285;0;0;0;0.00254258835494533;0.00131183935013497;0;0.00346659632992954;0;0;0;0;0;0;0.00115288107240545;0;0;0;0;0;0;0;0.00183912072513903;0.00138121546961326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
966;870;d5208f7b5b8174aac0901898470cf9ff067de6b8;378;N;34;94.4;DQ915457.1.1715 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Incertae_Sedis|Marchandiomyces|Marchandiomyces_corallinus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00283813187852796;0;0;0;0;0.00275868108770854;0.0124309392265193;0;0;0;0;0;0;0.0021395511309056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0017743604909064;0;0.00132675484058211
1053;852;1d2a0ed392046d1f7674c729ca98d17ad97d04e2;378;N;19;98.9;AB555670.1.1718 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|uncultured|uncultured_Glomus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0104125992450866;0;0;0;0;0;0;0;0.00172314761631246;0
1070;832;0dae484349ecef8efcf1599067f60b6b31731f05;378;N;11;97.1;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0118574799976976;0;0.00779737875352541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00399231110453941;0;0
1072;829;affa03e0c72953bd102c750a4b0287053e7745f0;377;N;34;95.8;JF836020.1.1802 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_finlayi;0.00379255854043959;0;0;0;0;0;0;0;0.00825139060975931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00106309466858024;0;0;0;0.00123259860788863;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00222687974849358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1073;829;11728b57e855a4c493fa5c7d58a32d08fdd4aac0;378;N;23;96;MG829581.1.1654 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Glomeromycotina_sp.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00310300461666541;0;0.00599118278759561;0.00113487250416711;0;0.00575451898991267;0.00173913043478261;0;0;0;0;0;0.00110371795276087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1144;745;368ffd67c78d07af15f5b67c21b72ca348541eb2;377;N;22;97.9;KC671421.1.1807 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Exidiaceae|uncultured_fungus;0;0;0;0;0;0;0;0;0;0.00231824011048634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1066;735;6ed3d15ecddf2d7622476a82cfcd8182de932731;377;N;42;98.1;AF026605.1.1770 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Laxitextum|Laxitextum_bicolor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0223889879348232
1155;734;a863fd8a9183ebfbf83890fe8f27e41128c43f41;378;N;11;96;DQ198786.1.1576 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Platygloea_pustulata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0224791859389454;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045348569086111;0;0;0;0;0;0;0;0;0;0;0
1167;726;7ef5564b3246c2a2eac03b50d91ce7bcf06945d5;376;N;27;100;LC222925.1.1715 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mortierellomycotina|Incertae_Sedis|Mortierellales|Mortierellaceae|Mortierella|uncultured_eukaryote;0;0;0;0.00305560233861848;0.00138443789257787;0;0;0.00222366580051969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00716142233036554;0;0;0;0;0;0;0;0;0;0;0;0;0.00106295283960259;0;0;0;0;0;0;0;0;0
1092;722;a161374f693fa87c5b775dd1cb6ac4bd6eaff1c0;378;N;56;97.1;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0.00105114728880913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00202471186792649;0.00195694716242661;0;0;0;0
1175;717;125bafdca9bb9ba6e4e3ff5c21a7dcdc9ee3f177;378;N;22;98.1;GU187659.1.1783 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Pseudoclitocybe|Pseudoclitocybe_cyathiformis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015255380120245;0;0;0;0.00136986301369863;0;0;0;0
1190;707;00014e315fcdba34200cd3aa932a2eb1b1aca9d7;377;N;35;98.4;AY787216.1.1783 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus_bisporus;0;0;0;0.00197290859658831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00147511822638726;0;0;0;0;0;0;0;0;0
1201;699;410123408411f3efac6d51aac7f9e323d0355e3d;378;N;33;96.8;AB555669.1.1723 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|uncultured_Glomus;0;0.00102324221605028;0;0;0;0;0;0;0;0;0;0;0.00413929198854475;0;0;0;0.00584795321637427;0.00199298670501274;0;0.00207242171897962;0;0;0;0.00173913043478261;0;0;0.00232836765603454;0;0.00113592420726991;0;0;0;0;0;0;0.00103591160220994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1211;689;8c974ebf452dbb8e2f616be368d526420968b25f;377;N;29;95.8;DQ520100.1.3368 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Hyaloriaceae|Tremiscus|Guepinia_helvelloides;0;0;0;0;0;0;0;0;0;0;0.00204133707578464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0370142730314826;0;0;0;0;0;0;0.00125664020106243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1219;684;9e008c2ffb4d5bcc469c959a68ef08e93578a865;378;N;17;97.1;AY382470.1.1443 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|uncultured|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00141906593926398;0;0;0;0;0.0238647808381136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
791;683;c40468409daf96d974cdd878f1d2ed8f761b0004;377;N;44;99.2;AF518594.1.1781 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Vuilleminia|Vuilleminia_comedens;0.0116075276540727;0.00102324221605028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1228;679;01f12706712a18a5d40ca44394a3be9cc8851f68;377;N;16;95.2;AF334910.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Dendrocorticium|Dendrocorticium_roseocarneum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00361947688315236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1242;669;fbd15388e6527afa93e027ca2c27963763842913;361;N;57;97.8;GU568155.1.1500 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Cryptomycota|LKM11|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00208695652173913;0;0;0;0;0;0;0;0.00134894252541311;0;0;0;0;0;0;0;0;0;0;0.00126626495502576;0;0;0;0;0;0.00174621653084983;0;0;0;0;0;0;0;0;0;0;0;0;0
1300;636;989d13160463ed21c2b874653649a80622202dc7;378;N;23;96.8;MG829296.1.1656 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|uncultured|Glomeromycotina_sp.;0;0;0;0;0.0035892834252019;0;0;0.00197381571057366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00187513522609804;0;0;0;0.0028833357977229;0.00111853441760634;0
1332;602;47cebdf498430b5261eb21234b838a4067bf089f;376;N;16;97.1;AY657012.1.1774 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Hydnodontaceae|Trechispora|Trechispora_alnicola;0;0;0;0.00115487332483218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00354316976005581;0;0;0.00286322763842877;0;0;0;0;0;0;0
851;587;9a84964aadb201156b6a8157fb5cf2c98cb06334;377;N;34;97.3;DQ092920.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Thelephorales|Thelephoraceae|Tomentella_sp._AFTOL-ID_1016;0;0;0;0.00122705290763419;0.00184591719010383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00587117941633569;0;0;0;0;0;0;0;0;0;0;0.00174621653084983;0;0;0;0.00130157490563582;0;0;0;0;0;0;0;0;0
1379;587;9e20989b2d9e8f646afda593b3436d5f84df7f79;377;N;19;95.2;AF518570.1.1778 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Amylocystis|Amylocystis_lapponica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00560136548308772;0;0;0;0;0;0
1392;579;004f7ef35cb390294fb74e3ca58ff60ca3f94faa;378;N;23;93.9;MG829320.1.1657 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Glomeromycotina_sp.;0;0;0;0;0.00133316241507499;0;0;0.00149910053967619;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0025555163905534;0;0;0;0;0;0;0;0;0.00110939285954414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1370;575;0c85deed108477568dba38bf53483898cd299c0b;378;N;76;97.4;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0.00123061146006922;0;0;0;0;0;0;0;0;0;0;0;0;0.00153888846842756;0;0;0;0;0;0;0;0;0;0;0;0;0.00141195454851072;0;0;0;0;0;0;0;0;0;0.00308448049351688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1407;573;694a99af275ea74f12bb6ca1d486bba80aa783c3;379;N;33;93.2;DQ440645.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Hohenbuehelia|Hohenbuehelia_tremula;0;0.00211957316181845;0;0;0;0;0;0;0;0;0;0;0;0.0094010524448649;0;0;0;0;0;0.00120577263649723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00131365766081359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1420;562;d77718cae3d34f2b193ed078c7e1474479756f84;370;N;26;81.1;KP096138.1.1205 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Cryptomycota|LKM11|uncultured_Cryptomycota;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00137088021934084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1428;562;529b693f2b1ee996ca18d208565ecf9dda20c2f4;378;N;33;94.7;MG829419.1.1655 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|uncultured|Glomeromycotina_sp.;0;0;0;0;0;0;0;0.00164901059364381;0;0;0;0;0;0;0;0;0;0.00408688412926663;0;0;0;0;0;0.0104347826086957;0;0;0;0;0;0;0;0;0;0;0.0016201777816701;0;0.00235892691951896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00265350968116423
1438;556;43768013e7ba90a7ef1b62678fa58b32bb770f2e;378;N;3;97.4;JF414213.1.1608 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mucoromycotina|Incertae_Sedis|Endogonales|Endogonaceae|Endogone|Mucoromycotina_sp._MIB_8447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0303919875669142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1416;543;6583abb368715c2c4a017bd130e295a149e5ae47;378;N;34;97.6;GEHF01000047.1747.3543 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Leucocoprinus_sp._HH-2015f;0;0;0;0;0;0;0;0;0;0;0;0;0.00377830722210189;0;0;0;0;0;0.00136728245017015;0;0;0;0;0.00591304347826087;0;0;0;0.00136054421768707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1468;540;8f44a2455e925d99e5a6ac983320bb8ebc95aefa;378;N;71;96.6;DQ092922.1.1792 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Termitomyces_sp._ZA164;0;0;0;0;0;0;0.00381713271193964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500;527;02fc2ab60b5c639664c8c3a83bafd402141cd72b;377;N;30;97.6;MG829279.1.1648 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|uncultured|Glomeromycotina_sp.;0;0;0;0.00211726776219233;0;0;0;0.00117429542274635;0;0;0;0;0;0;0;0;0;0;0;0;0.00198602688229244;0;0.00277570915984023;0.00173913043478261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00137245622337908;0;0;0;0;0;0;0
